PolynomialFunction
0.0,0, 0.0, 0.0, 0.0, 0.0, 0.0
1.0,0, 0.0, 0.0, 0.0, 0.0, 0.0
3.0,0, 0.0, 0.0, 0.0, 0.0, 0.0
6.0,0, 0.0, 0.0, 0.0, 0.0, 0.0
10.0,0, 0.0, 0.0, 0.0, 0.0, 0.0
20.0,0, 0.0, 0.0, 0.0, 0.0, 0.0
100.0,0, na, 0.0, 0.0, 0.0, 0.0
1000.0,0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0,1, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16
1.0,1, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16
3.0,1, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16
6.0,1, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16
10.0,1, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16
20.0,1, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16
100.0,1, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16
1000.0,1, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16, 1.86571711705e-16
0.0,2, 0.000624991694052, 0.000625173736693, 0.000623880123128, 0.000625000379957, 0.000624995241912
1.0,2, 0.000625003418857, 0.000624999626607, 0.000624998061606, 0.000624997870853, 0.000625221024579
3.0,2, 0.000625000191469, 0.000625006502836, na, 0.000625001442399, 0.000624952527513
6.0,2, 0.000625204646421, 0.000625000139521, 0.00062498339535, 0.000625006350459, 0.000624997949943
10.0,2, na, 0.000625029128132, 0.000624868254509, 0.000624986716419, 0.000624985600419
20.0,2, 0.000625004679166, 0.000624998802064, 0.000625003539389, 0.000624999879531, 0.0006247593774
100.0,2, 0.000625016165404, 0.000625390076384, 0.000624999858053, 0.000624999320722, 0.000622277976706
1000.0,2, 0.000624993653437, 0.000624999841858, 0.000624998520634, 0.000625085309286, 0.000624988758982
0.0,3, 0.000624991986089, 0.000625008633865, 0.000624985537231, 0.000624926350109, 0.00062499976954
1.0,3, 0.000624997891359, 0.000625002675637, 0.00062500646581, 0.000624999651101, 0.000624999178659
3.0,3, 0.000624999146652, 0.000625001244054, 0.000626223938978, 0.000625006378892, 0.000625033906238
6.0,3, 0.000625016431464, 0.000625024266511, 0.000624984241666, 0.000625044022367, 0.000625071330391
10.0,3, 0.000625125470942, 0.000625150156833, 0.000624999976346, 0.000625000564818, 0.000625428974961
20.0,3, 0.000625004205871, 0.000624982265442, 0.000625016047617, 0.000624988360933, 0.000625000529748
100.0,3, 0.000624997352977, 0.000625018073525, 0.000624557986134, 0.000625004507013, 0.000624999481006
1000.0,3, 0.000624995029544, 0.000625036244289, 0.000624997281994, 0.00062498270631, 0.000624996577501
0.0,4, 0.000625006116169, 0.000625012084607, 0.000625004802477, 0.000625016768862, 0.000624999638507
1.0,4, 0.000625222676872, 0.000625034582007, 0.000624997650765, 0.000624997800868, 0.000625032885826
3.0,4, 0.000625038697344, 0.00062500165792, 0.000625320089217, 0.000624997606684, 0.00062500991855
6.0,4, na, 0.000625008917008, 0.000625021043135, 0.000625001924904, 0.000624999631354
10.0,4, 0.000624996584458, 0.000624998133597, 0.000624999777353, 0.000624999429528, 0.00062499979551
20.0,4, 0.000625006260447, 0.000625027667578, 0.000625000320407, 0.000625006751149, 0.000625000205138
100.0,4, 0.000625000160541, 0.000625008549789, 0.000625245212567, 0.000624997915995, 0.000625023918574
1000.0,4, 0.000624999875446, 0.000625048485146, 0.000625009272858, 0.000624999795707, 0.000625003279424
0.0,5, 0.000624996595102, 0.00062499689908, 0.000624997621451, 0.0010768504495, 0.000625008294412
1.0,5, 0.000761436254597, 0.000626273663402, 0.000625000536011, 0.000624999422696, 0.000625000715488
3.0,5, 0.000624997645524, 0.000627491257344, 0.000625066355252, 0.0006249982612, 0.000628394505975
6.0,5, 0.000624999248055, 0.000624998417374, 0.000626052114747, 0.000624994543627, 0.000625290442287
10.0,5, 0.000625006874349, 0.000625003905116, 0.000624995757597, 0.000625029595404, 0.000631174092978
20.0,5, 0.000625002182882, 0.000625106779585, 0.000625006206942, 0.000646017152615, 0.000624999077477
100.0,5, 0.000625014712806, 0.000624999109007, 0.000625006569218, 0.000624999324767, 0.000625067173415
1000.0,5, 0.000624998184809, 0.000624999587429, 0.000624999909957, 0.00062786915183, 0.000625040455917
0.0,6, 0.000697022008455, na, 0.00185367429527, 0.000759727437596, 0.000650809142183
1.0,6, 0.000899874008359, 0.00120931350048, 0.00116485373563, 0.000632233754448, 0.00107776352374
3.0,6, 0.000630678311002, 0.00079479709792, 0.000630618050395, 0.000825002789944, 0.00078974197945
