PolynomialFunction
0.0,7, 0.000902783994143, 0.00249793468396, 0.00258855076703, 0.00277264091628, 0.000971358121554
1.0,7, 0.00459044703159, 0.0014456244678, 0.00119421694213, 0.0164631601837, 0.000793249122356
3.0,7, 0.000671674432364, 0.00122983107552, 0.00108657969656, 0.00347677923618, 0.000643008237064
6.0,7, 0.000714081557926, 0.00139901808194, 0.00614668778701, 0.00097305306259, 0.00342584861678
10.0,7, 0.00365707328, 0.00525804284754, 0.000656217930751, 0.00339205550185, 0.000745790581737
20.0,7, 0.00607708869923, 0.00240269416887, 0.0100240313209, 0.00164288368219, 0.00254028864964
100.0,7, 0.00775845755964, 0.00165073586523, 0.00195020804927, 0.00135610177624, 0.00197926115954
1000.0,7, 0.00135249424142, 0.00155583336427, 0.000775122118328, 0.000731978025516, 0.00122472293786
0.0,8, 0.00106410435157, 0.00496532450096, 0.000675999026843, 0.00182252990488, 0.000846512794956
1.0,8, 0.00432397558783, 0.00171596855217, 0.00162121929502, 0.000882571043424, 0.000772213575514
3.0,8, 0.00143598891658, 0.00349333574711, 0.000917416226278, 0.000642892063155, 0.00131635061986
6.0,8, 0.0113589181763, 0.00133452297535, 0.000647855715783, 0.00259027586932, 0.00158182765131
10.0,8, 0.00186676980483, 0.00638377071584, 0.00199464073297, 0.000777081315523, 0.00205306150491
20.0,8, 0.00109642287056, 0.00288166695831, 0.0026483325887, 0.00159457673907, 0.000650694230768
100.0,8, na, 0.0012804969429, 0.0023992299931, 0.000683351288809, 0.00144123480867
1000.0,8, 0.00234929597669, 0.00107851681625, 0.000692355360679, 0.000779397143605, 0.000655020411893
0.0,9, na, 0.00474198233923, 0.0105220631516, 0.0143958750353, 0.00689739158476
1.0,9, 0.00696886921921, 0.0356808629239, na, na, 0.0339096154526
3.0,9, 0.0216174111971, 0.0102247728494, 0.000792686691882, 0.00672999182887, 0.000704901545398
6.0,9, 0.00212919896141, 0.0350693444367, 0.0153052223363, 0.00135248772335, 0.00908301332541
10.0,9, 0.0025234325924, 0.0114410741539, na, 0.00202168342064, 0.0180727133525
20.0,9, na, 0.00580840919236, 0.00676198664421, 0.00482201713803, na
100.0,9, 0.00409216632497, 0.0102481785192, na, 0.0274175010753, na
1000.0,9, 0.0194808465092, 0.00439997027025, 0.00295887856115, 0.0421455454387, 0.00560755049085
GaussianDistributionPeriodicFunction
0.0,0, na, na, na, na, na
1.0,0, na, na, na, 0.0442120976989, 0.0222563445835
3.0,0, na, na, na, na, 0.00110707836952
6.0,0, 0.0102097366125, 0.020828939032, 0.00898753290697, 0.00787189558271, 0.0206337529521
10.0,0, 0.0406149208567, 0.0113401805229, 0.0318260891236, 0.00725560872357, 0.00910132681441
20.0,0, 0.0158794043323, na, 0.0215866932591, na, 0.0190869528504
100.0,0, 0.0205900100103, 0.0061700698191, 0.00888317380131, 0.00619296045742, na
1000.0,0, 0.0327825116846, 0.0176600944964, na, 0.0204811064917, na
0.0,1, na, na, na, 0.023921088616, na
1.0,1, na, na, 0.0252967912018, na, 0.0289386626662
3.0,1, 0.0457583759421, 0.0226719886569, na, na, na
6.0,1, na, 0.0357971745225, na, 0.0504479599221, na
10.0,1, na, 0.00870072762462, na, na, na
20.0,1, na, na, 0.014561751996, 0.0370301856955, 0.0481761599521
100.0,1, 0.0251794220345, na, 0.0349734742086, 0.0319195862535, na
1000.0,1, 0.0036600146699, 0.0160203195447, na, na, na
0.0,2, na, na, na, na, na
1.0,2, na, na, na, na, na
3.0,2, na, na, na, na, na
6.0,2, na, na, na, na, na
10.0,2, na, na, na, na, na
20.0,2, na, na, na, na, na
100.0,2, na, na, na, na, na
1000.0,2, na, na, na, na, na
GaussianDistributionFunction
0.0,0, na, na, na, na, na
1.0,0, na, na, na, na, na
3.0,0, na, na, na, na, na
6.0,0, na, na, na, na, na
10.0,0, na, na, na, na, na
20.0,0, na, na, na, na, na
100.0,0, na, na, na, na, na
1000.0,0, na, na, na, na, na
0.0,1, na, na, na, na, na
1.0,1, na, na, na, na, na
3.0,1, na, na, na, na, na
6.0,1, na, na, na, na, na
10.0,1, na, na, na, na, na
20.0,1, na, na, na, na, na
100.0,1, na, na, na, na, na
1000.0,1, na, na, na, na, na
0.0,2, na, na, na, na, na
1.0,2, na, na, na, na, na
3.0,2, na, na, na, na, na
6.0,2, na, na, na, na, na
10.0,2, na, na, na, na, na
20.0,2, na, na, na, na, na
100.0,2, na, na, na, na, na
1000.0,2, na, na, na, na, na
0.0,3, na, 0.0165415900733, na, 0.0368748490584, 0.0346365415116
1.0,3, 0.00276178410519, 0.0223798825825, na, na, 0.00727303452269
3.0,3, na, 0.0293293275583, na, na, 0.0435130066865
6.0,3, 0.00224031881757, 0.00196678251285, 0.0370354400113, na, 0.00951165087907
10.0,3, 0.050394863, 0.0232034955343, na, 0.0254333237618, 0.013554281436
20.0,3, 0.00628482694782, na, 0.00946894504472, 0.0378336961698, 0.036319645707
